,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02
B000J3Z7TC,,3.5840000000000005,4.470000000000001,4.470000000000001,4.470000000000001,4.470000000000001,4.470000000000001,3.72,4.085,3.728888888888889,3.728888888888889,3.728888888888889,3.728888888888889,3.728888888888889,2.99,2.99,2.99,2.995,2.99,2.9450000000000003,2.9450000000000003,2.9000000000000004,4.507162162162162,4.267894736842106,3.51,4.503684210526315,3.351875,4.374,5.782,5.314736842105264,5.953913043478261,5.876347826086956,5.624444444444445,1.99,5.49,4.76,4.76,4.76,4.993333333333333,5.985,5.62,5.62,7.958,9.118333333333334,6.458518518518519,6.865,6.296666666666667,6.573333333333334,6.573333333333334,6.65,6.6,6.526666666666666,6.456,6.52625,6.175454545454546,6.175454545454546,5.493333333333333,5.4725,5.516666666666667,5.531428571428571,5.957142857142857
B001CJVTLC,,1.38,4.803333333333334,6.12,6.25,6.146666666666667,6.238,4.514,6.735555555555556,6.738571428571428,7.470499999999999,5.94,3.79,4.774375,4.854375,4.591666666666667,5.09,2.165,3.675,2.31,3.0,3.6333333333333337,3.9675,4.125,4.125,4.125,2.99,2.5442857142857145,2.893333333333333,2.075,4.83,3.0,2.71125,2.910625,1.918,1.0223076923076924,4.216428571428572,4.485,3.158333333333333,3.158333333333333,3.158333333333333,3.158333333333333,1.3233333333333333,3.678,4.111818181818182,4.111818181818182,4.833333333333333,3.827391304347826,3.6125,3.5172222222222222,0.7533333333333333,2.59,3.477073170731708,3.2173529411764705,3.1641025641025644,3.2469662921348315,3.339655172413793,3.537037037037037,3.783902439024392,3.749183673469388,3.745
B001DIJ48C,9.173333333333334,9.704,9.566,9.942142857142857,10.059285714285716,10.393333333333333,10.356666666666666,9.863636363636363,9.75,11.239,13.643333333333334,12.685,15.826923076923077,18.20388888888889,16.296153846153846,16.11,17.466666666666665,13.4275,12.909,12.12875,15.494666666666667,14.046363636363637,11.266666666666666,10.491428571428573,9.72,7.1425,8.824444444444445,9.63,9.99,9.99,9.99,9.99,9.99,8.7325,12.738888888888887,12.738888888888887,12.738888888888887,12.738888888888887,13.343333333333334,13.398181818181818,12.541538461538462,12.664545454545454,12.3004,12.407272727272728,12.2025,10.19357142857143,9.386666666666668,12.256666666666666,11.95,10.225,10.827777777777778,11.76793103448276,12.126666666666663,11.896666666666668,11.938333333333333,11.637142857142855,11.06,12.438125,14.188823529411764,15.052413793103447,17.007391304347827
B001PBW4FW,10.996923076923078,11.1759375,11.548,11.36516129032258,11.829142857142855,12.44,11.344090909090909,11.330227272727273,11.594705882352942,12.0675,13.1775,12.35142857142857,12.531,12.836857142857143,12.49,12.49,14.999666666666666,14.204,18.124285714285715,23.99,18.97,19.88,18.94222222222222,12.936346153846152,12.90578231292517,12.49,16.44739130434783,15.02125,12.27,12.27,12.27,12.79,13.522,13.482319587628869,13.50797356828194,13.70025641025641,13.80035532994924,13.884462809917355,14.674888888888889,13.5975,13.490909090909092,11.872983870967742,11.410000000000002,11.346666666666668,11.346666666666668,11.346666666666668,11.346666666666668,12.256666666666666,14.301111111111112,14.301111111111112,14.301111111111112,13.316363636363636,13.316363636363636,13.805357142857144,13.6,14.99,15.695,13.645,13.645,13.645,13.645
B003HCQKSO,,9.99,9.99,9.99,9.99,4.245,4.245,4.245,4.5,4.345000000000001,4.0,4.0,4.0,4.0,4.0,4.145,2.6333333333333333,2.5,2.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1.4266666666666667,1.7542105263157894,1.7542105263157894,0.25,1.101,1.101,1.101,1.101,1.101,1.101,3.689242424242424,4.797435897435897,1.50375,1.6720000000000002,1.667777777777778,2.055,2.1775,2.459,2.1183333333333336,2.625,2.14,2.14,2.14,2.0,1.7333333333333334,2.1766666666666667,2.0700000000000003,1.695,1.695,2.23,2.25325
B003HGGPLW,4.323333333333333,5.09,7.142264150943396,7.9539375,5.895975609756098,8.455188679245284,11.847875647668394,8.747111111111112,5.588928571428572,4.983333333333333,5.4136,5.55755905511811,5.489836065573771,5.45375,6.622564102564103,6.916315789473684,6.433333333333334,7.8490625,11.514,8.377272727272727,6.843571428571429,6.13,4.8500000000000005,6.123333333333334,5.985,6.294615384615384,6.59,6.176,6.165813953488372,8.033818181818182,11.146063829787234,7.541111111111111,6.3925,6.64,6.805,6.8,6.8,6.77,6.77,6.77,6.77,7.1850000000000005,6.708,6.88625,6.063076923076922,5.8133333333333335,6.1996153846153845,6.1996153846153845,5.815,5.815,4.99,6.64,6.64,6.714545454545454,8.204545454545455,4.943333333333333,4.91625,4.8954545454545455,5.333809523809524,4.716666666666667,4.870909090909091
B003I64OT6,5.551130434782609,5.5260869565217385,4.49,4.49,5.970000000000001,4.532500000000001,6.287894736842105,6.233333333333333,6.5,6.363333333333333,7.527142857142857,2.4771428571428573,6.354,6.976206896551724,6.739230769230769,5.673,5.821111111111112,5.744166666666668,5.4887500000000005,6.781000000000001,5.986666666666666,5.737777777777778,7.548571428571429,7.457777777777778,6.197222222222222,5.460555555555556,6.264262295081967,7.444074074074074,6.271538461538461,5.243,5.1850000000000005,5.185,4.652222222222222,4.6225000000000005,5.745,3.636363636363636,3.806949152542373,5.745,5.661111111111111,5.745,5.661111111111111,5.852857142857142,6.11,7.390000000000001,7.430666666666667,7.445882352941176,7.595306122448979,7.771272727272728,6.326909090909092,7.386470588235294,7.386470588235294,6.04975,6.04975,6.04975,6.970000000000001,7.702820512820513,7.702820512820513,4.495,6.99,6.985,6.903333333333333
B005I5M2F8,7.537142857142857,7.602799999999999,13.66,12.828095238095235,10.066428571428572,11.971176470588237,5.870666666666667,7.094444444444445,7.667857142857144,7.899473684210527,13.4275,11.1025,9.4725,9.516363636363636,11.189,9.435,9.485,9.485,9.60058823529412,9.60058823529412,9.60058823529412,9.60058823529412,8.593333333333334,8.256923076923076,8.32,8.32,7.623333333333334,5.156666666666667,7.090000000000001,6.995,6.995,7.5,7.5,7.1971428571428575,7.578,6.68,6.888928571428572,6.576190476190476,6.7685,6.024230769230769,5.918333333333334,5.877419354838709,6.317565543071161,6.526178010471204,5.276363636363636,5.39316037735849,5.60140625,5.1051829268292686,5.406739130434783,6.025490196078431,5.211272727272728,5.210807692307692,5.190247524752476,5.369504132231405,5.5842857142857145,4.188181818181818,4.188181818181818,5.44,5.44,6.536785714285714,6.772009803921569
B007GE75G0,,14.17625,20.1575,21.013076923076923,16.82634920634921,14.247142857142858,14.955,11.525,14.041777777777778,13.9775,16.861851851851853,16.35167701863354,17.039605263157895,18.15538461538461,13.102857142857143,13.161666666666669,12.82,11.838846153846154,11.685,12.92,12.054545454545456,11.996923076923077,11.39945205479452,11.959871794871797,12.657317073170733,14.813061224489797,14.4125,15.845,16.32,15.85,16.764166666666664,16.86875,16.665,16.536923076923078,15.0375,20.81323232323232,20.11841584158416,19.56861111111111,16.319263157894735,15.889333333333331,15.733684210526317,15.951,15.803846153846154,15.7325,15.93125,15.59222222222222,15.068,15.884444444444446,15.352727272727272,14.993793103448276,15.438518518518515,15.56,15.386666666666663,15.168571428571427,15.168571428571427,15.975,15.653333333333334,14.730555555555554,14.820769230769232,15.48375,13.242857142857142
B008J1QP7Y,,2.5,7.211111111111112,8.792380952380952,8.469375,5.79,5.79,5.79,4.29,4.29,14.731666666666667,14.731666666666667,14.731666666666667,14.731666666666667,14.731666666666667,14.731666666666667,3.97,7.1242857142857146,4.2212,4.344545454545455,3.963333333333333,3.143333333333333,2.35,2.97,2.782,2.745,2.6312,2.42,2.36,2.36,2.36,2.36,2.36,2.26,2.39,2.39,4.384230769230769,4.464509803921569,4.103898305084746,4.465,4.465,4.465000000000001,4.465,4.465,4.4125000000000005,4.456666666666667,4.456666666666667,4.456666666666667,4.465,4.465,4.465000000000001,4.390000000000001,3.59,3.54,3.54,3.54,3.59,3.59,3.59,3.59,3.59
B0096PBVZ8,,7.8675,10.651428571428571,7.6309375,7.671509433962265,7.334,6.307142857142857,6.616,6.466666666666666,6.2925,6.335,6.151666666666667,5.8742857142857146,6.05,6.05,6.05,7.99,7.976363636363636,7.94,7.953333333333333,8.892222222222223,8.24,8.032,8.425,6.97,8.375,8.375,7.138571428571429,6.41,8.15,6.444375,6.205,7.718000000000001,8.30625,9.98,9.98,9.795,9.795,9.795,9.795,9.795,9.739999999999998,9.99,9.99,9.99,9.24,9.521666666666668,9.588,7.74,7.99,12.31,13.01875,13.01875,13.01875,13.01875,13.01875,13.01875,6.39,7.99,7.99,7.19
B00ABA0ZOA,14.38,15.7175,16.436666666666667,16.436666666666667,13.3675,11.99,10.745,13.023636363636363,11.67705882352941,12.04625,4.995,4.995,12.88,12.67,10.99,10.99,10.99,12.74,13.95,12.89,10.485555555555557,3.816,8.511111111111111,9.213,11.89,7.813333333333333,13.868571428571428,12.528,15.128,14.99,7.9278571428571425,7.9278571428571425,7.9278571428571425,8.0,8.0,11.022727272727272,7.557142857142857,11.575,10.466666666666669,11.849333333333334,11.909230769230769,11.779411764705882,11.2825,10.967,10.136666666666668,9.97,9.89240579710145,9.897165259348611,9.894424778761064,12.59,13.126666666666669,11.43,10.293333333333331,12.598571428571429,12.991333333333332,14.93891891891892,9.858617710583154,9.34905544147844,9.983731019522777,10.457272727272729,12.563076923076922
B00D7OAOYI,10.711428571428572,12.678888888888888,17.378235294117648,17.887,10.9,9.347,12.483333333333333,14.992727272727274,13.165,11.904,11.904,10.49,10.49,10.49,10.49,10.49,6.655,9.84,9.84,9.84,9.84,7.38,8.433333333333334,7.433076923076923,7.433076923076923,7.433076923076923,7.433076923076923,7.433076923076923,7.433076923076923,7.433076923076923,9.44,9.879090909090907,10.61,6.0,7.805,9.276,7.6,9.5375,8.44,8.835,6.615,9.376666666666669,9.86,9.326666666666666,9.555,8.244285714285715,7.695,7.695,8.48,8.667142857142856,8.765714285714285,5.063478260869566,5.368877551020408,7.246805111821086,9.031879194630871,9.968,9.159201520912546,7.957913043478261,7.685479452054794,9.307674418604652,8.678114285714287
B00D8STBHY,12.3,12.56,9.18,9.843333333333334,7.75111111111111,7.465714285714286,8.958333333333334,10.09,6.140000000000001,4.875,8.212,6.542857142857143,6.542857142857143,6.0,8.573333333333332,9.84,5.99,5.49,9.95,9.0,7.3476923076923075,5.015333333333333,4.3075,6.360416666666667,9.72,9.72,5.97,5.97,5.97,8.192857142857143,9.82,9.752307692307692,9.073333333333332,8.913333333333334,8.815714285714286,7.30625,9.362222222222222,9.22875,8.4075,8.5625,5.597046979865772,5.47557438794727,6.957692307692307,8.0,7.966666666666667,5.25,7.722432432432432,8.050749999999999,8.177777777777777,7.684285714285714,6.303333333333334,7.916666666666667,7.916666666666667,7.916666666666667,8.8075,8.687727272727273,8.4675,5.104086021505377,5.560756302521009,8.95,6.0
B00I3K25R0,9.596,9.876363636363637,9.685625,8.238888888888889,8.238888888888889,8.238888888888889,8.786666666666667,8.786666666666667,8.585,8.966,8.985,8.985,9.454,9.95,7.99,8.969999999999999,9.132727272727273,8.975,8.402307692307692,7.702857142857143,6.991875,7.881818181818182,6.343,6.5147619047619045,7.585000000000001,6.99,7.802307692307693,7.080909090909091,7.49,7.845714285714286,7.49,7.6899999999999995,9.375,11.08,8.671818181818184,8.125,8.636000000000001,8.016666666666667,8.880645161290323,8.185,8.226,8.775,8.964,8.685,8.314,8.398181818181818,7.860714285714287,8.623555555555555,8.03,7.748,8.629285714285714,8.431538461538462,8.763333333333334,6.15,6.8075,6.103333333333333,6.125,6.105,6.140000000000001,6.11625,7.46397435897436
B00JM5GW10,4.178717948717948,14.302238805970148,19.23142857142857,21.223666666666663,21.223666666666663,14.351538461538462,14.351538461538462,7.956,10.331428571428573,9.455,10.48,10.428947368421053,10.428947368421053,7.77125,7.77125,6.98,7.345714285714286,4.8675,6.400882352941176,5.728,5.635138888888889,6.12265306122449,6.990476190476191,6.6440625,5.653888888888889,5.585180722891566,5.424822695035461,5.686111111111111,7.99,7.323333333333333,7.323333333333333,7.323333333333333,6.650000000000001,9.316857142857144,8.982173913043479,7.985,7.985,8.259166666666667,7.985,7.856666666666666,7.404857142857144,7.145238095238096,6.255000000000001,6.326666666666667,7.377333333333333,7.391363636363636,7.482307692307692,7.482307692307692,7.482307692307692,7.482307692307692,7.482307692307692,7.482307692307692,5.0,5.0,7.163333333333334,7.324166666666667,7.330000000000001,7.7092307692307696,7.831176470588235,6.836666666666667,6.841428571428572
B00JM5GZGW,,,,,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,25.49,25.49,25.49,22.49,22.49,22.49,22.49,19.974,19.913571428571423,22.301379310344828,22.253,22.75190476190476,22.906666666666663,22.906666666666663,24.99,24.99,24.186666666666667,24.99,22.115,22.98107142857143,23.7545,25.154117647058825,25.822857142857146,26.301698113207543,26.99333333333333,26.99333333333333,26.99333333333333,26.316666666666663,28.875,28.875,24.49,21.71095238095238,22.874324324324323,24.641666666666666,23.9655,27.89090909090909,27.58625,27.58625,34.445,25.32333333333333,28.161666666666665,28.161666666666665,28.985,26.805,27.886000000000003,24.87272727272727,25.812941176470588
B00JTF5TT4,7.735,8.3216,7.862666666666667,7.506153846153846,7.447857142857144,7.425454545454546,7.628333333333333,7.735,7.635,9.773684210526318,12.228260869565217,8.125,8.125,8.125,5.815,9.046363636363637,8.374666666666666,8.0175,7.584166666666667,7.996666666666667,4.526666666666667,6.933571428571429,10.153571428571428,10.153571428571428,8.70625,7.27125,8.141052631578948,5.53,7.3748571428571426,6.681153846153847,5.62,6.581470588235295,7.3185,5.3625,3.681764705882353,6.976981132075473,4.674,4.001818181818182,6.113333333333333,5.945833333333333,5.814166666666666,5.754090909090909,5.778125,4.24,6.246428571428572,5.760800000000001,6.79169014084507,5.531851851851853,2.99,5.035,4.848,4.4359375,4.317446808510638,4.68,4.8075,5.367857142857143,5.042317073170731,4.93955223880597,4.93955223880597,4.93955223880597,4.93955223880597
B00N1QPNMA,10.49,10.49,12.419333333333332,12.419333333333332,11.522777777777778,11.522777777777778,11.95,10.45,10.95,10.95,10.95,9.3,10.45,10.716666666666667,10.383333333333333,10.95,10.95,9.812857142857142,10.95,10.99,12.296666666666667,10.95,11.95,12.45,13.514444444444443,12.45,12.45,9.963333333333333,10.558,8.969999999999999,8.49,8.656666666666666,9.59,7.040000000000001,6.823333333333333,8.918571428571429,8.267777777777777,8.334444444444445,8.97,8.95,8.95,9.2,8.955714285714285,9.01,9.561666666666666,9.656666666666666,8.63,9.17,8.97,8.969999999999999,8.97,8.75,8.97,6.970000000000001,7.174000000000001,7.95,8.98,9.943333333333333,8.99,8.49,9.656666666666666
B00NHQF6MG,46.11303571428572,43.611935483870965,54.27784482758621,59.20415730337079,58.58835616438356,56.71522727272727,43.985,43.98,43.345,42.88,40.51,41.3609090909091,41.01272727272727,41.282222222222224,40.92161290322581,40.985,45.553428571428576,42.434000000000005,37.915,37.9,40.45076923076923,43.93246153846154,44.49337662337663,43.29955882352941,43.13923076923077,42.62795918367347,43.10850000000001,42.8,42.93727272727273,42.49375,41.79695652173913,44.034615384615385,43.050714285714285,43.12125,42.550714285714285,39.51148148148148,41.3375,37.49,39.00794621026895,43.371,42.40208333333333,34.246818181818185,33.3675,33.1625,31.4,40.527142857142856,41.28223300970873,34.32230769230769,34.19,34.211951219512194,35.13094117647059,31.790625,36.70797101449275,32.91766990291262,31.606923076923074,32.20023255813953,30.83925925925925,29.32470588235294,47.45673076923077,33.13166666666667,31.965
B00NHQFA1I,24.66888888888889,24.965384615384615,24.947599999999998,33.06166666666667,32.35740740740741,27.704347826086952,26.473239436619718,26.05666666666667,26.062857142857144,26.99,34.2312,25.2175,24.99,26.095135135135134,26.22,23.84,31.500799999999998,29.49,24.10571428571429,22.63352941176471,23.818,23.83153846153846,33.46487704918033,33.2914705882353,27.9,27.99076923076923,28.807222222222222,27.983333333333334,29.12681818181818,29.7425,30.114375,27.167142857142856,28.270625,27.992,29.884999999999998,28.799999999999997,24.01,24.99,24.99,26.978571428571428,24.87285714285714,23.236666666666665,23.367692307692305,24.58,22.98909090909091,21.303333333333335,22.6605,24.84060606060606,24.983076923076922,21.1956,20.804074074074077,21.304,21.504444444444445,21.33,20.453885714285715,19.314285714285713,18.276086956521738,23.10220588235294,24.722727272727273,24.092142857142854,24.17206896551724
B00NQQTZCO,1.855566037735849,2.958172043010753,12.457808219178082,6.918000000000001,7.375,7.354583333333333,6.647692307692308,6.808571428571428,7.065813953488372,6.1975,10.038,9.04,6.797058823529412,7.593000000000001,7.495,7.495,7.20875,5.79,7.545,5.990666666666667,6.972121212121213,9.64027027027027,4.900645161290323,15.613953488372093,12.753070866141734,6.232619047619047,5.066545454545455,6.466363636363637,8.257368421052632,7.8825,8.242222222222223,7.21,7.982727272727273,7.526666666666667,7.131176470588236,7.302777777777777,6.568666666666667,4.22,5.95,4.743333333333333,6.9,6.9,6.79,5.958,5.958,2.99,5.0,5.95,5.95,6.9,6.9,9.169714285714285,2.9,2.9,7.99,4.99,7.99,6.24,7.632727272727272,7.470000000000001,7.49
B00Y8EGGXE,13.104166666666666,15.971428571428572,16.55,13.566666666666668,13.566666666666668,13.566666666666668,14.225,14.655555555555557,12.9,12.9,15.9,15.9,21.9,21.099999999999998,16.4,13.9,13.9,15.4,18.09375,21.805172413793105,18.029999999999998,18.029999999999998,18.029999999999998,16.4,14.525,12.9,12.9,13.525,13.525,13.525,13.525,12.715,12.370000000000001,12.370000000000001,13.75,12.715,12.715,12.715,12.715,12.715,13.06,12.370000000000001,12.370000000000001,12.370000000000001,12.370000000000001,12.465,13.015714285714285,12.81,12.722,12.496666666666668,13.75,12.446666666666667,13.75,12.376666666666665,12.496666666666668,13.75,13.75,9.99,11.870000000000001,11.870000000000001,11.870000000000001
B013RQPB5C,,13.310000000000002,24.514242424242425,27.145221238938053,25.72156626506024,24.527931034482755,18.399736842105263,15.002380952380951,14.99,14.791818181818185,14.998,12.215,12.08,13.568,13.635,14.27111111111111,15.216,11.705,20.9116,26.76148148148148,13.41,15.091333333333331,14.15857142857143,14.15857142857143,13.44,13.44,13.44,13.436666666666667,12.42,12.42,13.412,23.688181818181818,15.228,14.93,16.253333333333334,16.253333333333334,17.735,17.365000000000002,16.1,17.64747191011236,16.277218045112782,17.856470588235293,17.94147967479675,17.871111111111112,17.31590909090909,17.916249999999998,17.91783783783784,17.964871794871794,17.96265486725664,17.92814814814815,17.965,17.959811320754717,17.326666666666668,16.48,16.943,17.163333333333334,17.492421052631578,13.943333333333332,14.52,14.248,13.9
B01B1TIJWE,3.24,3.24,3.24,3.24,3.24,3.24,3.73875,3.73875,3.73875,3.975,3.98,3.98,3.86,3.86,3.86,2.435,2.435,4.561428571428571,4.561428571428571,4.49,4.49,4.4896875000000005,4.486,4.590000000000001,4.49,4.49,3.74,3.74,3.74,3.74,4.527777777777778,4.792142857142857,4.827058823529412,4.62,4.49,4.49,4.823333333333333,4.823333333333333,4.49,5.24,4.49,5.24,5.24,4.49,4.49,4.366666666666667,4.7,4.685294117647059,4.685294117647059,4.49,5.49,6.125714285714286,6.832777777777777,6.832777777777777,6.832777777777777,6.470000000000001,6.470000000000001,6.470000000000001,6.470000000000001,6.470000000000001,6.470000000000001
B01BMW645O,22.48257575757576,20.5,29.003529411764703,20.37692307692308,18.435,28.28368421052632,19.084,31.924166666666668,17.84125,17.981666666666666,33.870333333333335,26.62833333333333,34.872830188679245,20.5025,20.895,21.541666666666668,18.28,24.95,23.47,23.4108,23.47,35.52754098360656,33.26162790697674,24.95,21.4825,21.4825,21.99,22.682,22.56142857142857,26.62,24.985714285714288,19.665,22.98,21.880000000000003,27.208653846153844,22.995,26.745,22.76,23.40517857142857,25.39428571428571,25.47,25.08272727272728,29.99,29.99,29.258333333333336,29.959230769230768,27.215,24.602272727272727,25.594,29.98,29.085,23.66142857142857,28.89111111111111,26.7975,26.7975,26.7975,26.7975,28.17428571428572,26.11777777777778,26.626944444444444,26.8746875
B01FVS6TGO,41.92256880733945,34.91,46.21839285714286,36.784,38.19285714285714,49.46276923076923,41.49,41.49,37.095,37.095,36.59,38.99,34.99,39.99,42.156666666666666,42.7075,44.87533333333333,41.49,41.49,39.99,42.49,40.365,43.29,40.901875000000004,42.50666666666667,42.355714285714285,37.186206896551724,44.24,39.99,54.980000000000004,54.275555555555556,44.156666666666666,44.99,48.96642857142857,39.29833333333333,43.56375,43.596666666666664,43.596666666666664,43.99,43.99,43.318333333333335,44.25142857142857,44.295,43.300000000000004,37.57666666666666,39.096000000000004,38.32666666666667,44.26333333333333,39.89666666666667,38.99,43.40111111111111,39.5275,61.8,54.09440366972477,41.660000000000004,43.92444444444445,45.295,47.187777777777775,47.435,34.29,35.24
B01IK52REI,11.485652173913042,14.176643835616439,19.757291666666667,16.946521739130436,17.174313725490197,16.27305555555556,14.932941176470587,13.389142857142858,14.48,15.446470588235293,16.381,12.7,10.8675,10.8675,12.0,10.129999999999999,10.129999999999999,10.129999999999999,12.985,12.98,10.941176470588236,10.904166666666667,13.986666666666666,13.946666666666665,13.985,12.734545454545453,12.938333333333333,15.986,15.842857142857143,15.392,16.167142857142856,12.37625,13.692499999999999,14.115714285714287,14.81777777777778,14.475000000000001,14.15,13.735,14.947333333333335,14.881428571428572,14.953999999999999,13.545217391304348,13.545217391304348,15.138571428571428,14.270344827586207,15.854999999999999,14.276666666666666,14.276666666666666,14.276666666666666,9.99,9.89,9.89,9.89,9.89,14.485,13.113333333333335,9.985,7.99,15.100108695652175,9.985,8.1896
B01K1K0K6M,49.49,68.732,104.1442735042735,129.36981481481482,116.19679144385026,106.48703196347032,90.3661,82.60333333333332,81.52615384615385,78.2825,85.11852941176471,75.95884615384615,88.95317073170732,122.7168472906404,144.8177837837838,114.12547619047618,108.02248803827752,91.19325,73.98734693877552,79.44290322580645,80.23625,82.24,82.8625,83.78375,83.78375,90.8705,90.47,91.59,87.20333333333332,77.99,70.65,76.95,79.02,77.33,77.33,77.33,75.0,76.51416666666667,75.55363636363636,70.84962962962963,71.70739130434782,83.0475,85.99,85.99,82.88,82.88,79.99,79.99,72.99,76.49,79.99,76.49,78.99,78.99,78.99,71.15777777777777,71.15777777777777,84.92999999999999,84.92999999999999,84.92999999999999,79.99
B01KJEOCDW,9.97181818181818,10.02529411764706,14.279473684210526,14.055642857142857,14.271463414634146,14.089875,14.358113207547168,11.878,11.878,11.47,15.874656488549618,11.75076923076923,11.73,12.324871794871797,16.40019607843137,11.89375,10.137272727272729,11.985,11.82909090909091,11.641428571428571,11.900769230769232,14.039230769230768,14.643482142857144,12.383404255319148,11.120625,11.337,11.921290322580646,11.985333333333331,11.885714285714286,11.631666666666666,11.83,11.85,11.910769230769231,11.965000000000002,12.738181818181818,13.64648148148148,13.12474358974359,11.788571428571428,11.557857142857143,11.065084745762713,11.091636363636365,9.97,9.99,9.99,9.817142857142857,10.4675,11.04581818181818,11.394756097560975,11.304324324324323,11.071333333333332,11.071333333333332,9.287272727272727,9.287272727272727,9.287272727272727,9.287272727272727,10.83,11.60741935483871,11.956666666666669,11.956666666666669,11.995263157894737,11.74549019607843
B01M5F2YPO,10.96875,17.319814814814816,33.95692307692308,24.87125,21.94296703296704,16.285547445255474,14.177045454545452,14.261176470588236,13.527676767676768,11.950208333333334,13.659807692307693,19.08675675675676,20.764285714285712,22.94333333333333,20.511666666666667,19.16560747663551,17.734133333333332,18.08655172413793,12.492727272727272,9.69,9.9475,9.943333333333332,15.557,17.945121951219512,14.292222222222222,14.756727272727275,16.51944881889764,16.886000000000003,15.090169491525424,14.885833333333332,12.557692307692308,15.059724770642202,11.362105263157895,10.711379310344828,12.9625,10.226666666666668,13.400333333333332,14.001704545454546,13.51982142857143,14.173780487804878,12.626923076923076,11.116666666666664,11.341282051282052,13.146315789473684,13.392727272727273,13.009,17.110277777777778,12.742162162162163,15.803,16.185555555555556,13.92,14.945,12.745,12.037333333333333,11.658,11.461739130434784,9.554444444444446,9.58909090909091,9.901333333333334,9.91625,9.611739130434785
B01MA68J0O,15.32342857142857,16.105625,19.31290322580645,19.31290322580645,14.94,14.94,13.42,17.463333333333335,16.465,15.669411764705885,15.587058823529407,15.587058823529407,15.587058823529407,11.2,11.2,11.2,14.80642857142857,14.215,14.92111111111111,14.86625,14.267142857142858,15.860833333333334,15.373,16.180909090909093,15.69,15.69,16.767692307692307,16.64,15.643333333333333,16.665,16.665,16.62125,17.594545454545454,15.824000000000002,16.51125,19.42333333333333,19.00333333333333,18.7475,17.752857142857142,18.645,18.1975,18.09857142857143,19.922857142857143,24.957083333333333,24.604166666666668,23.604736842105265,24.07551724137932,23.99870967741936,18.52142857142857,19.95,22.81942857142857,22.223333333333333,18.90333333333333,18.33636363636364,18.0275,18.33333333333333,18.33333333333333,18.59897959183673,18.24969696969697,18.395,18.552
B01N037GIU,38.47,41.95,48.642,48.642,48.07714285714286,38.864444444444445,39.93,39.17,36.93,40.16846153846154,52.33277777777778,40.35478260869565,39.70148148148149,36.925,33.91,38.43,37.91,35.342,33.14588235294118,36.99285714285714,33.464285714285715,40.30272727272728,45.77675925925927,41.628095238095234,36.51769230769231,34.605384615384615,39.407272727272726,36.65708333333333,35.28636363636363,38.77666666666667,38.235,37.25,35.055,36.68666666666667,42.182,37.28333333333334,36.46333333333334,37.803333333333335,38.61072727272728,37.908181818181816,36.845,35.97,34.97,36.67142857142857,36.38785714285714,34.97,34.97,35.5,33.275,33.275000000000006,34.1,33.27,33.27,32.03333333333333,33.27,34.50666666666667,34.612,34.775,37.38,34.77,36.51
B01NCUSC7V,10.646521739130435,10.355599999999999,10.278125,13.364255319148937,13.381499999999999,14.718717948717948,8.935,9.57904761904762,7.920384615384616,9.026,11.132272727272728,12.088039215686274,8.394666666666668,7.445,7.885,7.869999999999999,7.695,7.885,8.444333333333335,8.392439024390244,8.86657894736842,10.817222222222222,12.906666666666666,8.164807692307692,9.1859375,7.886666666666667,7.8862499999999995,7.277083333333334,7.888571428571429,7.888571428571429,8.978666666666667,9.723333333333333,7.99,9.883333333333333,8.393749999999999,9.26,9.563333333333333,9.413636363636364,9.413636363636364,7.8039130434782615,8.485,10.48,10.745000000000001,10.870000000000001,9.18,8.838333333333333,11.698630136986301,9.97859649122807,11.187555555555555,9.671875,13.44923076923077,10.32058823529412,10.400666666666666,9.996500000000001,9.612142857142857,9.131176470588235,9.44076923076923,10.086666666666668,11.140588235294118,12.278823529411765,11.865238095238094
B06WV7VBY5,19.495,32.639375,36.97789473684211,18.98333333333333,24.461666666666662,22.9625,22.32333333333333,19.89,25.18952380952381,18.636,25.604,25.604,19.87,20.84,22.75096153846154,22.75096153846154,19.828,19.89,19.82,26.008333333333333,15.936029411764704,15.81275,17.384,19.28142857142857,16.30666666666667,17.12764705882353,19.2575,18.72,19.53,18.936666666666667,18.063,18.943846153846152,18.943846153846152,17.698,16.706666666666663,15.397692307692306,15.451282051282051,15.290344827586209,17.517083333333332,22.00142857142857,23.711,22.14,22.316666666666663,20.0,19.806,19.624,18.94814814814815,19.6625,19.275,18.32696202531645,18.25590909090909,16.44,16.856444444444442,18.247941176470587,16.034666666666666,17.633809523809525,18.756428571428568,18.992666666666665,19.055714285714284,18.87705882352941,19.05461538461538
